02/03/18- 21:46:02  -- 2020 -- 333 -- 80 -- {'2019': 407.0, '2020': 739.0, '2018': 245.0}
02/03/18- 21:46:05  -- 2018 -- 60 -- 394 -- {'2019': 407.0, '2020': 734.0, '2018': 245.0}
02/03/18- 21:46:05  -- 2019 -- 424 -- 400 -- {'2019': 407.0, '2020': 734.0, '2018': 241.0}
02/03/18- 21:46:05  -- 2020 -- 343 -- 80 -- {'2019': 402.0, '2020': 734.0, '2018': 241.0}
02/03/18- 21:46:08  -- 2018 -- 60 -- 384 -- {'2019': 402.0, '2020': 729.0, '2018': 241.0}
02/03/18- 21:46:08  -- 2019 -- 412 -- 400 -- {'2019': 402.0, '2020': 729.0, '2018': 237.0}
02/03/18- 21:46:08  -- 2020 -- 353 -- 80 -- {'2019': 397.0, '2020': 729.0, '2018': 237.0}
02/03/18- 21:46:11  -- 2018 -- 60 -- 375 -- {'2019': 397.0, '2020': 725.0, '2018': 237.0}
02/03/18- 21:46:11  -- 2019 -- 400 -- 400 -- {'2019': 397.0, '2020': 725.0, '2018': 233.0}
02/03/18- 21:46:11  -- 2020 -- 362 -- 80 -- {'2019': 392.0, '2020': 725.0, '2018': 233.0}
02/03/18- 21:46:14  -- 2018 -- 60 -- 366 -- {'2019': 392.0, '2020': 721.0, '2018': 233.0}
02/03/18- 21:46:14  -- 2019 -- 389 -- 400 -- {'2019': 392.0, '2020': 721.0, '2018': 229.0}
02/03/18- 21:46:14  -- 2020 -- 372 -- 80 -- {'2019': 387.0, '2020': 721.0, '2018': 229.0}
02/03/18- 21:46:17  -- 2018 -- 60 -- 355 -- {'2019': 387.0, '2020': 717.0, '2018': 229.0}
02/03/18- 21:46:17  -- 2019 -- 378 -- 400 -- {'2019': 387.0, '2020': 717.0, '2018': 224.0}
02/03/18- 21:46:17  -- 2020 -- 384 -- 80 -- {'2019': 382.0, '2020': 717.0, '2018': 224.0}
02/03/18- 21:46:20  -- 2018 -- 60 -- 345 -- {'2019': 382.0, '2020': 712.0, '2018': 224.0}
02/03/18- 21:46:20  -- 2019 -- 367 -- 400 -- {'2019': 382.0, '2020': 712.0, '2018': 220.0}
02/03/18- 21:46:20  -- 2020 -- 394 -- 80 -- {'2019': 377.0, '2020': 712.0, '2018': 220.0}
02/03/18- 21:46:23  -- 2018 -- 60 -- 335 -- {'2019': 377.0, '2020': 707.0, '2018': 220.0}
02/03/18- 21:46:23  -- 2019 -- 356 -- 400 -- {'2019': 377.0, '2020': 707.0, '2018': 215.0}
02/03/18- 21:46:23  -- 2020 -- 405 -- 80 -- {'2019': 372.0, '2020': 707.0, '2018': 215.0}
02/03/18- 21:46:26  -- 2018 -- 60 -- 326 -- {'2019': 372.0, '2020': 703.0, '2018': 215.0}
02/03/18- 21:46:26  -- 2019 -- 347 -- 400 -- {'2019': 372.0, '2020': 703.0, '2018': 211.0}
02/03/18- 21:46:26  -- 2020 -- 414 -- 80 -- {'2019': 368.0, '2020': 703.0, '2018': 211.0}
02/03/18- 21:46:29  -- 2018 -- 60 -- 316 -- {'2019': 368.0, '2020': 699.0, '2018': 211.0}
02/03/18- 21:46:29  -- 2019 -- 338 -- 400 -- {'2019': 368.0, '2020': 699.0, '2018': 207.0}
02/03/18- 21:46:29  -- 2020 -- 425 -- 80 -- {'2019': 365.0, '2020': 699.0, '2018': 207.0}
02/03/18- 21:46:32  -- 2018 -- 60 -- 306 -- {'2019': 365.0, '2020': 694.0, '2018': 207.0}
02/03/18- 21:46:32  -- 2019 -- 326 -- 400 -- {'2019': 365.0, '2020': 694.0, '2018': 203.0}
02/03/18- 21:46:32  -- 2020 -- 434 -- 80 -- {'2019': 359.0, '2020': 694.0, '2018': 203.0}
02/03/18- 21:46:36  -- 2018 -- 60 -- 297 -- {'2019': 359.0, '2020': 690.0, '2018': 203.0}
02/03/18- 21:46:36  -- 2019 -- 317 -- 400 -- {'2019': 359.0, '2020': 690.0, '2018': 199.0}
02/03/18- 21:46:36  -- 2020 -- 443 -- 80 -- {'2019': 355.0, '2020': 690.0, '2018': 199.0}
02/03/18- 21:46:39  -- 2018 -- 60 -- 287 -- {'2019': 355.0, '2020': 686.0, '2018': 199.0}
02/03/18- 21:46:39  -- 2019 -- 307 -- 400 -- {'2019': 355.0, '2020': 686.0, '2018': 194.0}
02/03/18- 21:46:39  -- 2020 -- 452 -- 80 -- {'2019': 351.0, '2020': 686.0, '2018': 194.0}
02/03/18- 21:46:42  -- 2018 -- 60 -- 278 -- {'2019': 351.0, '2020': 682.0, '2018': 194.0}
02/03/18- 21:46:42  -- 2019 -- 297 -- 400 -- {'2019': 351.0, '2020': 682.0, '2018': 191.0}
02/03/18- 21:46:42  -- 2020 -- 462 -- 80 -- {'2019': 347.0, '2020': 682.0, '2018': 191.0}
02/03/18- 21:46:45  -- 2018 -- 60 -- 269 -- {'2019': 347.0, '2020': 678.0, '2018': 191.0}
02/03/18- 21:46:45  -- 2019 -- 286 -- 400 -- {'2019': 347.0, '2020': 678.0, '2018': 187.0}
02/03/18- 21:46:45  -- 2020 -- 471 -- 80 -- {'2019': 342.0, '2020': 678.0, '2018': 187.0}
02/03/18- 21:46:48  -- 2018 -- 60 -- 257 -- {'2019': 342.0, '2020': 674.0, '2018': 187.0}
02/03/18- 21:46:48  -- 2019 -- 277 -- 400 -- {'2019': 342.0, '2020': 674.0, '2018': 181.0}
02/03/18- 21:46:48  -- 2020 -- 482 -- 80 -- {'2019': 338.0, '2020': 674.0, '2018': 181.0}
02/03/18- 21:46:51  -- 2018 -- 60 -- 246 -- {'2019': 338.0, '2020': 669.0, '2018': 181.0}
02/03/18- 21:46:51  -- 2019 -- 265 -- 400 -- {'2019': 338.0, '2020': 669.0, '2018': 177.0}
02/03/18- 21:46:51  -- 2020 -- 492 -- 80 -- {'2019': 333.0, '2020': 669.0, '2018': 177.0}
02/03/18- 21:46:54  -- 2018 -- 60 -- 238 -- {'2019': 333.0, '2020': 665.0, '2018': 177.0}
02/03/18- 21:46:54  -- 2019 -- 257 -- 400 -- {'2019': 333.0, '2020': 665.0, '2018': 173.0}
02/03/18- 21:46:54  -- 2020 -- 504 -- 80 -- {'2019': 329.0, '2020': 665.0, '2018': 173.0}
02/03/18- 21:46:57  -- 2018 -- 60 -- 228 -- {'2019': 329.0, '2020': 659.0, '2018': 173.0}
02/03/18- 21:46:57  -- 2019 -- 246 -- 400 -- {'2019': 329.0, '2020': 659.0, '2018': 169.0}
02/03/18- 21:46:57  -- 2020 -- 516 -- 80 -- {'2019': 325.0, '2020': 659.0, '2018': 169.0}
02/03/18- 21:47:00  -- 2018 -- 60 -- 218 -- {'2019': 325.0, '2020': 654.0, '2018': 169.0}
02/03/18- 21:47:00  -- 2019 -- 237 -- 400 -- {'2019': 325.0, '2020': 654.0, '2018': 164.0}
02/03/18- 21:47:00  -- 2020 -- 528 -- 80 -- {'2019': 321.0, '2020': 654.0, '2018': 164.0}
02/03/18- 21:47:03  -- 2018 -- 60 -- 206 -- {'2019': 321.0, '2020': 649.0, '2018': 164.0}
02/03/18- 21:47:03  -- 2019 -- 226 -- 400 -- {'2019': 321.0, '2020': 649.0, '2018': 159.0}
02/03/18- 21:47:03  -- 2020 -- 538 -- 80 -- {'2019': 316.0, '2020': 649.0, '2018': 159.0}
02/03/18- 21:47:06  -- 2018 -- 60 -- 195 -- {'2019': 316.0, '2020': 645.0, '2018': 159.0}
02/03/18- 21:47:06  -- 2019 -- 215 -- 400 -- {'2019': 316.0, '2020': 645.0, '2018': 154.0}
02/03/18- 21:47:06  -- 2020 -- 548 -- 80 -- {'2019': 311.0, '2020': 645.0, '2018': 154.0}
02/03/18- 21:47:09  -- 2018 -- 60 -- 186 -- {'2019': 311.0, '2020': 640.0, '2018': 154.0}
02/03/18- 21:47:09  -- 2019 -- 205 -- 400 -- {'2019': 311.0, '2020': 640.0, '2018': 151.0}
02/03/18- 21:47:09  -- 2020 -- 560 -- 80 -- {'2019': 307.0, '2020': 640.0, '2018': 151.0}
02/03/18- 21:47:12  -- 2018 -- 60 -- 176 -- {'2019': 307.0, '2020': 635.0, '2018': 151.0}
02/03/18- 21:47:12  -- 2019 -- 194 -- 400 -- {'2019': 307.0, '2020': 635.0, '2018': 146.0}
02/03/18- 21:47:12  -- 2020 -- 569 -- 80 -- {'2019': 302.0, '2020': 635.0, '2018': 146.0}
02/03/18- 21:47:15  -- 2018 -- 60 -- 167 -- {'2019': 302.0, '2020': 631.0, '2018': 146.0}
02/03/18- 21:47:15  -- 2019 -- 183 -- 400 -- {'2019': 302.0, '2020': 631.0, '2018': 142.0}
02/03/18- 21:47:15  -- 2020 -- 578 -- 80 -- {'2019': 297.0, '2020': 631.0, '2018': 142.0}
02/03/18- 21:47:18  -- 2018 -- 60 -- 157 -- {'2019': 297.0, '2020': 627.0, '2018': 142.0}
02/03/18- 21:47:18  -- 2019 -- 173 -- 400 -- {'2019': 297.0, '2020': 627.0, '2018': 138.0}
02/03/18- 21:47:18  -- 2020 -- 589 -- 80 -- {'2019': 293.0, '2020': 627.0, '2018': 138.0}
02/03/18- 21:47:21  -- 2018 -- 60 -- 148 -- {'2019': 293.0, '2020': 622.0, '2018': 138.0}
02/03/18- 21:47:22  -- 2019 -- 162 -- 400 -- {'2019': 293.0, '2020': 622.0, '2018': 134.0}
02/03/18- 21:47:22  -- 2020 -- 600 -- 80 -- {'2019': 288.0, '2020': 622.0, '2018': 134.0}
02/03/18- 21:47:25  -- 2018 -- 60 -- 138 -- {'2019': 288.0, '2020': 618.0, '2018': 134.0}
02/03/18- 21:47:25  -- 2019 -- 151 -- 400 -- {'2019': 288.0, '2020': 618.0, '2018': 130.0}
02/03/18- 21:47:25  -- 2020 -- 600 -- 88 -- {'2019': 283.0, '2020': 618.0, '2018': 130.0}
02/03/18- 21:47:28  -- 2018 -- 60 -- 126 -- {'2019': 283.0, '2020': 753.0, '2018': 130.0}
02/03/18- 21:47:28  -- 2019 -- 141 -- 400 -- {'2019': 283.0, '2020': 753.0, '2018': 124.0}
02/03/18- 21:47:28  -- 2020 -- 600 -- 99 -- {'2019': 279.0, '2020': 753.0, '2018': 124.0}
02/03/18- 21:47:31  -- 2018 -- 60 -- 115 -- {'2019': 279.0, '2020': 749.0, '2018': 124.0}
02/03/18- 21:47:31  -- 2019 -- 130 -- 400 -- {'2019': 279.0, '2020': 749.0, '2018': 120.0}
02/03/18- 21:47:31  -- 2020 -- 600 -- 108 -- {'2019': 274.0, '2020': 749.0, '2018': 120.0}
02/03/18- 21:47:34  -- 2018 -- 60 -- 107 -- {'2019': 274.0, '2020': 745.0, '2018': 120.0}
02/03/18- 21:47:34  -- 2019 -- 118 -- 400 -- {'2019': 274.0, '2020': 745.0, '2018': 116.0}
02/03/18- 21:47:34  -- 2020 -- 600 -- 117 -- {'2019': 269.0, '2020': 745.0, '2018': 116.0}
02/03/18- 21:47:37  -- 2018 -- 60 -- 98 -- {'2019': 269.0, '2020': 741.0, '2018': 116.0}
02/03/18- 21:47:37  -- 2019 -- 107 -- 400 -- {'2019': 269.0, '2020': 741.0, '2018': 112.0}
02/03/18- 21:47:37  -- 2020 -- 600 -- 127 -- {'2019': 264.0, '2020': 741.0, '2018': 112.0}
02/03/18- 21:47:40  -- 2018 -- 60 -- 87 -- {'2019': 264.0, '2020': 736.0, '2018': 112.0}
02/03/18- 21:47:40  -- 2019 -- 97 -- 400 -- {'2019': 264.0, '2020': 736.0, '2018': 107.0}
02/03/18- 21:47:40  -- 2020 -- 600 -- 136 -- {'2019': 260.0, '2020': 736.0, '2018': 107.0}
02/03/18- 21:47:43  -- 2018 -- 64 -- 80 -- {'2019': 260.0, '2020': 733.0, '2018': 107.0}
02/03/18- 21:47:43  -- 2019 -- 88 -- 400 -- {'2019': 260.0, '2020': 733.0, '2018': 103.0}
02/03/18- 21:47:43  -- 2020 -- 600 -- 146 -- {'2019': 256.0, '2020': 733.0, '2018': 103.0}
02/03/18- 21:47:46  -- 2018 -- 73 -- 80 -- {'2019': 256.0, '2020': 728.0, '2018': 103.0}
02/03/18- 21:47:46  -- 2019 -- 77 -- 400 -- {'2019': 256.0, '2020': 728.0, '2018': 99.0}
02/03/18- 21:47:46  -- 2020 -- 600 -- 156 -- {'2019': 251.0, '2020': 728.0, '2018': 99.0}
02/03/18- 21:47:49  -- 2018 -- 84 -- 80 -- {'2019': 251.0, '2020': 724.0, '2018': 99.0}
02/03/18- 21:47:49  -- 2019 -- 66 -- 400 -- {'2019': 251.0, '2020': 724.0, '2018': 94.0}
02/03/18- 21:47:49  -- 2020 -- 600 -- 166 -- {'2019': 246.0, '2020': 724.0, '2018': 94.0}
02/03/18- 21:47:52  -- 2018 -- 93 -- 80 -- {'2019': 246.0, '2020': 719.0, '2018': 94.0}
02/03/18- 21:47:52  -- 2019 -- 60 -- 396 -- {'2019': 246.0, '2020': 719.0, '2018': 90.0}
02/03/18- 21:47:52  -- 2020 -- 600 -- 174 -- {'2019': 242.0, '2020': 719.0, '2018': 90.0}
02/03/18- 21:47:55  -- 2018 -- 103 -- 80 -- {'2019': 242.0, '2020': 716.0, '2018': 90.0}
02/03/18- 21:47:55  -- 2019 -- 60 -- 386 -- {'2019': 242.0, '2020': 716.0, '2018': 86.0}
02/03/18- 21:47:55  -- 2020 -- 600 -- 183 -- {'2019': 238.0, '2020': 716.0, '2018': 86.0}
02/03/18- 21:47:58  -- 2018 -- 114 -- 80 -- {'2019': 238.0, '2020': 712.0, '2018': 86.0}
02/03/18- 21:47:58  -- 2019 -- 60 -- 375 -- {'2019': 238.0, '2020': 712.0, '2018': 81.0}
02/03/18- 21:47:58  -- 2020 -- 600 -- 194 -- {'2019': 233.0, '2020': 712.0, '2018': 81.0}
02/03/18- 21:48:01  -- 2018 -- 124 -- 80 -- {'2019': 233.0, '2020': 707.0, '2018': 81.0}
02/03/18- 21:48:01  -- 2019 -- 60 -- 365 -- {'2019': 233.0, '2020': 707.0, '2018': 77.0}
02/03/18- 21:48:01  -- 2020 -- 600 -- 205 -- {'2019': 228.0, '2020': 707.0, '2018': 77.0}
02/03/18- 21:48:04  -- 2018 -- 134 -- 80 -- {'2019': 228.0, '2020': 703.0, '2018': 77.0}
02/03/18- 21:48:04  -- 2019 -- 60 -- 356 -- {'2019': 228.0, '2020': 703.0, '2018': 72.0}
02/03/18- 21:48:04  -- 2020 -- 600 -- 214 -- {'2019': 224.0, '2020': 703.0, '2018': 72.0}
02/03/18- 21:48:07  -- 2018 -- 143 -- 80 -- {'2019': 224.0, '2020': 699.0, '2018': 72.0}
02/03/18- 21:48:07  -- 2019 -- 60 -- 346 -- {'2019': 224.0, '2020': 699.0, '2018': 68.0}
02/03/18- 21:48:07  -- 2020 -- 600 -- 225 -- {'2019': 220.0, '2020': 699.0, '2018': 68.0}
02/03/18- 21:48:11  -- 2018 -- 152 -- 80 -- {'2019': 220.0, '2020': 694.0, '2018': 68.0}
02/03/18- 21:48:11  -- 2019 -- 60 -- 336 -- {'2019': 220.0, '2020': 694.0, '2018': 64.0}
02/03/18- 21:48:11  -- 2020 -- 600 -- 236 -- {'2019': 216.0, '2020': 694.0, '2018': 64.0}
02/03/18- 21:48:14  -- 2018 -- 162 -- 80 -- {'2019': 216.0, '2020': 689.0, '2018': 64.0}
02/03/18- 21:48:14  -- 2019 -- 60 -- 325 -- {'2019': 216.0, '2020': 689.0, '2018': 60.0}
02/03/18- 21:48:14  -- 2020 -- 600 -- 246 -- {'2019': 211.0, '2020': 689.0, '2018': 60.0}
02/03/18- 21:48:17  -- 2018 -- 174 -- 80 -- {'2019': 211.0, '2020': 685.0, '2018': 60.0}
02/03/18- 21:48:17  -- 2019 -- 60 -- 316 -- {'2019': 211.0, '2020': 685.0, '2018': 55.0}
02/03/18- 21:48:17  -- 2020 -- 600 -- 255 -- {'2019': 207.0, '2020': 685.0, '2018': 55.0}
02/03/18- 21:48:20  -- 2018 -- 185 -- 80 -- {'2019': 207.0, '2020': 681.0, '2018': 55.0}
02/03/18- 21:48:20  -- 2019 -- 60 -- 306 -- {'2019': 207.0, '2020': 681.0, '2018': 50.0}
02/03/18- 21:48:20  -- 2020 -- 600 -- 266 -- {'2019': 203.0, '2020': 681.0, '2018': 50.0}
02/03/18- 21:48:23  -- 2018 -- 195 -- 80 -- {'2019': 203.0, '2020': 676.0, '2018': 50.0}
02/03/18- 21:48:23  -- 2019 -- 60 -- 293 -- {'2019': 203.0, '2020': 676.0, '2018': 46.0}
02/03/18- 21:48:23  -- 2020 -- 600 -- 276 -- {'2019': 197.0, '2020': 676.0, '2018': 46.0}
02/03/18- 21:48:26  -- 2018 -- 204 -- 80 -- {'2019': 197.0, '2020': 672.0, '2018': 46.0}
02/03/18- 21:48:26  -- 2019 -- 60 -- 283 -- {'2019': 197.0, '2020': 672.0, '2018': 42.0}
02/03/18- 21:48:26  -- 2020 -- 600 -- 285 -- {'2019': 193.0, '2020': 672.0, '2018': 42.0}
02/03/18- 21:48:29  -- 2018 -- 215 -- 80 -- {'2019': 193.0, '2020': 668.0, '2018': 42.0}
02/03/18- 21:48:29  -- 2019 -- 60 -- 274 -- {'2019': 193.0, '2020': 668.0, '2018': 37.0}
02/03/18- 21:48:29  -- 2020 -- 600 -- 296 -- {'2019': 189.0, '2020': 668.0, '2018': 37.0}
02/03/18- 21:48:32  -- 2018 -- 226 -- 80 -- {'2019': 189.0, '2020': 663.0, '2018': 37.0}
02/03/18- 21:48:32  -- 2019 -- 60 -- 264 -- {'2019': 189.0, '2020': 663.0, '2018': 32.0}
02/03/18- 21:48:32  -- 2020 -- 600 -- 307 -- {'2019': 184.0, '2020': 663.0, '2018': 32.0}
02/03/18- 21:48:35  -- 2018 -- 236 -- 80 -- {'2019': 184.0, '2020': 658.0, '2018': 32.0}
02/03/18- 21:48:35  -- 2019 -- 60 -- 253 -- {'2019': 184.0, '2020': 658.0, '2018': 28.0}
02/03/18- 21:48:35  -- 2020 -- 600 -- 316 -- {'2019': 180.0, '2020': 658.0, '2018': 28.0}
02/03/18- 21:48:38  -- 2018 -- 248 -- 80 -- {'2019': 180.0, '2020': 654.0, '2018': 28.0}
02/03/18- 21:48:38  -- 2019 -- 60 -- 242 -- {'2019': 180.0, '2020': 654.0, '2018': 23.0}
02/03/18- 21:48:38  -- 2020 -- 600 -- 328 -- {'2019': 175.0, '2020': 654.0, '2018': 23.0}
02/03/18- 21:48:41  -- 2018 -- 258 -- 80 -- {'2019': 175.0, '2020': 649.0, '2018': 23.0}
02/03/18- 21:48:41  -- 2019 -- 60 -- 231 -- {'2019': 175.0, '2020': 649.0, '2018': 18.0}
02/03/18- 21:48:41  -- 2020 -- 600 -- 340 -- {'2019': 170.0, '2020': 649.0, '2018': 18.0}
02/03/18- 21:48:44  -- 2018 -- 268 -- 80 -- {'2019': 170.0, '2020': 644.0, '2018': 18.0}
02/03/18- 21:48:44  -- 2019 -- 60 -- 221 -- {'2019': 170.0, '2020': 644.0, '2018': 14.0}
02/03/18- 21:48:44  -- 2020 -- 600 -- 349 -- {'2019': 166.0, '2020': 644.0, '2018': 14.0}
02/03/18- 21:48:47  -- 2018 -- 278 -- 80 -- {'2019': 166.0, '2020': 640.0, '2018': 14.0}
02/03/18- 21:48:47  -- 2019 -- 60 -- 211 -- {'2019': 166.0, '2020': 640.0, '2018': 10.0}
02/03/18- 21:48:47  -- 2020 -- 600 -- 359 -- {'2019': 161.0, '2020': 640.0, '2018': 10.0}
02/03/18- 21:48:50  -- 2018 -- 288 -- 80 -- {'2019': 161.0, '2020': 636.0, '2018': 10.0}
02/03/18- 21:48:50  -- 2019 -- 60 -- 200 -- {'2019': 161.0, '2020': 636.0, '2018': 5.0}
02/03/18- 21:48:50  -- 2020 -- 600 -- 368 -- {'2019': 157.0, '2020': 636.0, '2018': 5.0}
02/03/18- 21:48:53  -- 2018 -- 300 -- 80 -- {'2019': 157.0, '2020': 632.0, '2018': 5.0}
02/03/18- 21:48:53  -- 2019 -- 60 -- 190 -- {'2019': 157.0, '2020': 632.0, '2018': 0.0}
02/03/18- 21:48:53  -- 2020 -- 600 -- 378 -- {'2019': 152.0, '2020': 632.0, '2018': 0.0}
02/03/18- 21:48:56  -- 2018 -- 300 -- 80 -- {'2019': 152.0, '2020': 627.0, '2018': 0.0}
02/03/18- 21:48:57  -- 2019 -- 60 -- 180 -- {'2019': 152.0, '2020': 627.0, '2018': 0.0}
02/03/18- 21:48:57  -- 2020 -- 600 -- 388 -- {'2019': 148.0, '2020': 627.0, '2018': 0.0}
02/03/18- 21:49:00  -- 2018 -- 300 -- 80 -- {'2019': 148.0, '2020': 623.0, '2018': 0.0}
02/03/18- 21:49:00  -- 2019 -- 60 -- 168 -- {'2019': 148.0, '2020': 623.0, '2018': 0.0}
02/03/18- 21:49:00  -- 2020 -- 600 -- 399 -- {'2019': 143.0, '2020': 623.0, '2018': 0.0}
02/03/18- 21:49:03  -- 2018 -- 300 -- 80 -- {'2019': 143.0, '2020': 618.0, '2018': 0.0}
02/03/18- 21:49:03  -- 2019 -- 60 -- 157 -- {'2019': 143.0, '2020': 618.0, '2018': 0.0}
02/03/18- 21:49:03  -- 2020 -- 593 -- 400 -- {'2019': 138.0, '2020': 618.0, '2018': 0.0}
02/03/18- 21:49:06  -- 2018 -- 308 -- 80 -- {'2019': 138.0, '2020': 618.0, '2018': 0.0}
02/03/18- 21:49:06  -- 2019 -- 60 -- 148 -- {'2019': 138.0, '2020': 618.0, '2018': 745.0}
02/03/18- 21:49:06  -- 2020 -- 581 -- 400 -- {'2019': 134.0, '2020': 618.0, '2018': 745.0}
02/03/18- 21:49:09  -- 2018 -- 319 -- 80 -- {'2019': 134.0, '2020': 618.0, '2018': 745.0}
02/03/18- 21:49:09  -- 2019 -- 60 -- 138 -- {'2019': 134.0, '2020': 618.0, '2018': 740.0}
02/03/18- 21:49:09  -- 2020 -- 569 -- 400 -- {'2019': 130.0, '2020': 618.0, '2018': 740.0}
02/03/18- 21:49:12  -- 2018 -- 330 -- 80 -- {'2019': 130.0, '2020': 618.0, '2018': 740.0}
02/03/18- 21:49:12  -- 2019 -- 60 -- 126 -- {'2019': 130.0, '2020': 618.0, '2018': 735.0}
02/03/18- 21:49:12  -- 2020 -- 559 -- 400 -- {'2019': 124.0, '2020': 618.0, '2018': 735.0}
02/03/18- 21:49:15  -- 2018 -- 340 -- 80 -- {'2019': 124.0, '2020': 618.0, '2018': 735.0}
02/03/18- 21:49:15  -- 2019 -- 60 -- 115 -- {'2019': 124.0, '2020': 618.0, '2018': 731.0}
02/03/18- 21:49:15  -- 2020 -- 549 -- 400 -- {'2019': 120.0, '2020': 618.0, '2018': 731.0}
02/03/18- 21:49:18  -- 2018 -- 349 -- 80 -- {'2019': 120.0, '2020': 618.0, '2018': 731.0}
02/03/18- 21:49:18  -- 2019 -- 60 -- 106 -- {'2019': 120.0, '2020': 618.0, '2018': 727.0}
02/03/18- 21:49:18  -- 2020 -- 539 -- 400 -- {'2019': 116.0, '2020': 618.0, '2018': 727.0}
02/03/18- 21:49:21  -- 2018 -- 360 -- 80 -- {'2019': 116.0, '2020': 618.0, '2018': 727.0}
02/03/18- 21:49:21  -- 2019 -- 60 -- 97 -- {'2019': 116.0, '2020': 618.0, '2018': 722.0}
02/03/18- 21:49:21  -- 2020 -- 529 -- 400 -- {'2019': 112.0, '2020': 618.0, '2018': 722.0}
02/03/18- 21:49:24  -- 2018 -- 372 -- 80 -- {'2019': 112.0, '2020': 618.0, '2018': 722.0}
02/03/18- 21:49:24  -- 2019 -- 60 -- 87 -- {'2019': 112.0, '2020': 618.0, '2018': 717.0}
02/03/18- 21:49:24  -- 2020 -- 518 -- 400 -- {'2019': 107.0, '2020': 618.0, '2018': 717.0}
02/03/18- 21:49:27  -- 2018 -- 382 -- 80 -- {'2019': 107.0, '2020': 618.0, '2018': 717.0}
02/03/18- 21:49:27  -- 2019 -- 62 -- 80 -- {'2019': 107.0, '2020': 618.0, '2018': 713.0}
02/03/18- 21:49:27  -- 2020 -- 507 -- 400 -- {'2019': 104.0, '2020': 618.0, '2018': 713.0}
02/03/18- 21:49:30  -- 2018 -- 391 -- 80 -- {'2019': 104.0, '2020': 618.0, '2018': 713.0}
02/03/18- 21:49:30  -- 2019 -- 72 -- 80 -- {'2019': 104.0, '2020': 618.0, '2018': 709.0}
02/03/18- 21:49:30  -- 2020 -- 500 -- 400 -- {'2019': 99.0, '2020': 618.0, '2018': 709.0}
02/03/18- 21:49:33  -- 2018 -- 401 -- 80 -- {'2019': 99.0, '2020': 618.0, '2018': 709.0}
02/03/18- 21:49:33  -- 2019 -- 83 -- 80 -- {'2019': 99.0, '2020': 618.0, '2018': 704.0}
02/03/18- 21:49:33  -- 2020 -- 500 -- 400 -- {'2019': 94.0, '2020': 618.0, '2018': 704.0}
02/03/18- 21:49:36  -- 2018 -- 410 -- 80 -- {'2019': 94.0, '2020': 618.0, '2018': 704.0}
02/03/18- 21:49:36  -- 2019 -- 94 -- 80 -- {'2019': 94.0, '2020': 618.0, '2018': 700.0}
02/03/18- 21:49:37  -- 2020 -- 500 -- 400 -- {'2019': 90.0, '2020': 618.0, '2018': 700.0}
02/03/18- 21:49:40  -- 2018 -- 419 -- 80 -- {'2019': 90.0, '2020': 618.0, '2018': 700.0}
02/03/18- 21:49:40  -- 2019 -- 104 -- 80 -- {'2019': 90.0, '2020': 618.0, '2018': 696.0}
02/03/18- 21:49:40  -- 2020 -- 500 -- 400 -- {'2019': 85.0, '2020': 618.0, '2018': 696.0}
02/03/18- 21:49:43  -- 2018 -- 428 -- 80 -- {'2019': 85.0, '2020': 618.0, '2018': 696.0}
02/03/18- 21:49:43  -- 2019 -- 113 -- 80 -- {'2019': 85.0, '2020': 618.0, '2018': 693.0}
02/03/18- 21:49:43  -- 2020 -- 492 -- 400 -- {'2019': 81.0, '2020': 618.0, '2018': 693.0}
02/03/18- 21:49:46  -- 2018 -- 439 -- 80 -- {'2019': 81.0, '2020': 618.0, '2018': 693.0}
02/03/18- 21:49:46  -- 2019 -- 123 -- 80 -- {'2019': 81.0, '2020': 618.0, '2018': 688.0}
02/03/18- 21:49:46  -- 2020 -- 481 -- 400 -- {'2019': 77.0, '2020': 618.0, '2018': 688.0}
02/03/18- 21:49:49  -- 2018 -- 449 -- 80 -- {'2019': 77.0, '2020': 618.0, '2018': 688.0}
02/03/18- 21:49:49  -- 2019 -- 131 -- 80 -- {'2019': 77.0, '2020': 618.0, '2018': 683.0}
02/03/18- 21:49:49  -- 2020 -- 472 -- 400 -- {'2019': 74.0, '2020': 618.0, '2018': 683.0}
02/03/18- 21:49:52  -- 2018 -- 461 -- 80 -- {'2019': 74.0, '2020': 423.0, '2018': 683.0}
02/03/18- 21:49:52  -- 2019 -- 142 -- 80 -- {'2019': 74.0, '2020': 423.0, '2018': 678.0}
02/03/18- 21:49:52  -- 2020 -- 462 -- 400 -- {'2019': 69.0, '2020': 423.0, '2018': 678.0}
02/03/18- 21:49:55  -- 2018 -- 471 -- 80 -- {'2019': 69.0, '2020': 418.0, '2018': 678.0}
02/03/18- 21:49:55  -- 2019 -- 151 -- 80 -- {'2019': 69.0, '2020': 418.0, '2018': 674.0}
02/03/18- 21:49:55  -- 2020 -- 452 -- 400 -- {'2019': 65.0, '2020': 418.0, '2018': 674.0}
02/03/18- 21:49:58  -- 2018 -- 481 -- 80 -- {'2019': 65.0, '2020': 414.0, '2018': 674.0}
02/03/18- 21:49:58  -- 2019 -- 161 -- 80 -- {'2019': 65.0, '2020': 414.0, '2018': 669.0}
02/03/18- 21:49:58  -- 2020 -- 442 -- 400 -- {'2019': 60.0, '2020': 414.0, '2018': 669.0}
02/03/18- 21:50:01  -- 2018 -- 490 -- 80 -- {'2019': 60.0, '2020': 410.0, '2018': 669.0}
